name,longitude,latitude,date
Nymphalis californica,-111.5902062878,40.5910385575,2018-06-22
Nymphalis californica,-121.7995283525,37.0821063509,2018-06-20
Nymphalis californica,-120.0033883333,38.7037666667,2018-06-19
Nymphalis californica,-122.1021333333,37.2284166667,2018-06-21
Nymphalis californica,-122.8243924,38.0243122,2018-06-19
Nymphalis californica,-121.5165252686,40.5624427795,2018-06-18
Nymphalis californica,-120.3036361111,39.3233055556,2018-06-20
Nymphalis californica,-122.7827239656,42.1726061458,2018-06-19
Nymphalis californica,-115.62432254,36.2725422728,2018-06-18
Nymphalis californica,-121.56392,36.3786566667,2018-06-10
Nymphalis californica,-121.1844633333,36.4782016667,2018-06-03
Nymphalis californica,-119.2620941909,37.9362656275,2018-06-13
Nymphalis californica,-122.4116066667,37.684825,2018-06-16
Nymphalis californica,-119.8046437491,37.7588007748,2018-06-11
Nymphalis californica,-122.4069728,37.6793518,2018-06-17
Nymphalis californica,-121.0763166667,40.2255783333,2018-06-16
Nymphalis californica,-122.6856581321,38.330981636,2018-06-17
Nymphalis californica,-120.0308611667,39.2803533333,2018-06-12
Nymphalis californica,-122.4116668701,37.6855545044,2018-06-16
Nymphalis californica,-121.2457583333,43.7215416667,2018-06-15
Nymphalis californica,-120.3566665649,38.831111908,2018-06-11
Nymphalis californica,-122.4071659183,37.679521626,2018-06-15
Nymphalis californica,-115.6563658841,36.2553784787,2018-06-14
Nymphalis californica,-115.6559367307,36.2555169044,2018-06-14
Nymphalis californica,-120.5027977377,39.1563994826,2018-06-14
Nymphalis californica,-121.277531,40.433715,2018-05-28
Nymphalis californica,-122.949855,38.1606533333,2018-06-14
Nymphalis californica,-119.7274783333,37.7137116667,2018-06-11
Nymphalis californica,-117.0055541992,46.7286109924,2018-06-14
Nymphalis californica,-122.0489361667,36.9707216667,2018-06-12
Nymphalis californica,-121.7974158373,37.3972221682,2018-06-13
Nymphalis californica,-120.238479154,39.3242681417,2018-06-13
Nymphalis californica,-120.379105,39.3019533333,2018-06-13
Nymphalis californica,-122.9789212346,38.4444552853,2018-06-10
Nymphalis californica,-123.0165754,38.4684565,2018-06-12
Nymphalis californica,-117.1864,34.238455,2018-06-12
Nymphalis californica,-122.07197745,41.3397896907,2018-06-11
Nymphalis californica,-120.200495,38.695301,2018-06-11
Nymphalis californica,-121.5683333,36.3119444,2018-06-10
Nymphalis californica,-122.8585860999,38.0435583673,2018-06-10
Nymphalis californica,-116.8260916667,34.17477,2018-06-10
Nymphalis californica,-121.1717436227,40.026779105,2018-06-10
Nymphalis californica,-122.479524,42.091822,2018-06-06
Nymphalis californica,-121.89549817,37.16927312,2018-06-09
Nymphalis californica,-122.158932,37.352989,2018-06-09
Nymphalis californica,-121.873463501,37.160407723,2018-06-08
Nymphalis californica,-121.8751157359,37.1598433948,2018-06-08
Nymphalis californica,-120.7944575419,39.5558538102,2018-06-08
Nymphalis californica,-121.5528866667,36.0595278333,2018-06-08
Nymphalis californica,-121.7746411,37.1477776,2018-06-08
Nymphalis californica,-121.50515,36.34098,2018-06-08
Nymphalis californica,-121.304275,40.031075,2018-06-05
Nymphalis californica,-121.29271,40.026255,2018-06-05
Nymphalis californica,-121.8167543455,36.5069914703,2018-03-08
Nymphalis californica,-120.9867983333,35.7700133333,2018-05-28
Nymphalis californica,-121.460518,36.118921,2018-06-02
Nymphalis californica,-121.460576,36.118898,2018-06-02
Nymphalis californica,-121.460865,36.118068,2018-06-02
Nymphalis californica,-121.46074,36.118775,2018-06-02
Nymphalis californica,-119.7333216667,37.9586666667,2018-05-31
Nymphalis californica,-122.071633,37.218198,2018-06-05
Nymphalis californica,-121.9180548593,37.8807576576,2018-06-04
Nymphalis californica,-122.2145824172,37.1983216009,2018-06-04
Nymphalis californica,-122.8533325195,38.0352783203,2018-06-02
Nymphalis californica,-121.2099166667,36.4916533333,2017-10-02
Nymphalis californica,-121.187135,36.4772333333,2018-03-31
Nymphalis californica,-120.2774883333,39.3294716667,2018-06-03
Nymphalis californica,-121.6303939819,41.5297966003,2018-06-03
Nymphalis californica,-120.610445,39.3103966667,2018-06-03
Nymphalis californica,-120.2918243408,38.2736167908,2018-06-03
Nymphalis californica,-122.6190545345,37.9808221612,2018-06-03
Nymphalis californica,-122.8496029022,38.0413549226,2018-06-02
Nymphalis californica,-122.8354502097,38.0513504186,2018-06-02
Nymphalis californica,-122.8466204451,38.0444398136,2018-06-02
Nymphalis californica,-122.9389032831,38.1273084982,2018-06-03
Nymphalis californica,-122.6995565091,39.2634819635,2018-06-03
Nymphalis californica,-122.5099574402,38.4449941221,2018-06-02
Nymphalis californica,-122.1491778333,38.4831916667,2018-06-02
Nymphalis californica,-122.8817367,38.0722847,2018-05-27
Nymphalis californica,-122.4791305556,40.5536472222,2018-05-27
Nymphalis californica,-122.7752877214,45.5582617203,2018-04-19
Nymphalis californica,-122.8480758667,38.0423698425,2018-05-21
Nymphalis californica,-122.0537023542,37.0672308809,2018-05-22
Nymphalis californica,-122.6351333333,37.972115,2018-05-20
Nymphalis californica,-122.6506912708,37.9774411856,2018-05-20
Nymphalis californica,-122.6345872879,37.9720115662,2018-05-20
Nymphalis californica,-121.4945316855,38.5492799066,2016-09-25
Nymphalis californica,-121.7543116667,44.4047883333,2018-05-14
Nymphalis californica,-121.7542716667,44.4047866667,2018-05-14
Nymphalis californica,-119.1318805556,36.9929472222,2018-04-24
Nymphalis californica,-119.1316833333,36.99304,2018-04-24
Nymphalis californica,-119.1315,36.9930683333,2018-04-24
Nymphalis californica,-122.0858305,42.5305366667,2018-05-12
Nymphalis californica,-123.9226385,45.9931636,2018-04-24
Nymphalis californica,-122.5364150071,38.4202144825,2018-05-10
Nymphalis californica,-121.880529,37.20698,2018-05-07
Nymphalis californica,-123.6708641052,45.4504703818,2018-04-19
Nymphalis californica,-112.4879785989,41.55243971,2018-05-07
Nymphalis californica,-118.1518083333,34.2627366667,2018-04-09
Nymphalis californica,-120.2512728,39.5532845,2005-06-13
Nymphalis californica,-122.3402738571,37.1862367001,2018-04-02
Nymphalis californica,-122.338514328,37.1832279565,2018-04-02
Nymphalis californica,-122.2869729996,37.4592576677,2018-04-01
Nymphalis californica,-122.2915542126,37.4655765695,2018-04-01
Nymphalis californica,-122.295255661,37.3419119782,2018-02-05
Nymphalis californica,-122.4370479584,37.7005282601,2017-02-27
Nymphalis californica,-122.1893835068,37.3095602151,2016-12-20
Nymphalis californica,-122.1871948242,44.2392960912,2018-04-21
Nymphalis californica,-121.906486,45.662374,2018-04-25
Nymphalis californica,-121.6922181667,45.1944918889,2018-04-26
Nymphalis californica,-116.4395084386,32.8675919572,2018-04-27
Nymphalis californica,-116.4394826892,32.8675703298,2018-04-27
Nymphalis californica,-113.3189505805,41.9550857088,2018-04-26
Nymphalis californica,-123.8701086046,46.0133320762,2018-04-25
Nymphalis californica,-122.24868,44.8577883333,2018-04-25
Nymphalis californica,-122.3144958333,45.2661425,2018-04-25
Nymphalis californica,-121.5839783333,44.2219116667,2018-04-24
Nymphalis californica,-121.43716,35.9793366667,2018-04-14
Nymphalis californica,-122.1133804321,37.3342348141,2018-04-23
Nymphalis californica,-121.89878,45.66103,2018-04-19
Nymphalis californica,-122.7525401115,38.7307528981,2018-04-22
Nymphalis californica,-121.9227075577,37.8727771421,2018-04-23
Nymphalis californica,-121.3322471736,44.1265343783,2018-04-22
Nymphalis californica,-122.41195,37.68287,2018-04-01
Nymphalis californica,-121.1866512894,36.503690543,2018-04-15
Nymphalis californica,-122.5811216667,37.9776533333,2018-04-23
Nymphalis californica,-122.8732995984,38.0910095464,2018-04-22
Nymphalis californica,-117.8162504279,34.2429885407,2017-10-16
Nymphalis californica,-118.0430138889,34.2647166667,2018-04-22
Nymphalis californica,-119.8454583333,37.8366466667,2018-04-22
Nymphalis californica,-119.7871083333,37.9568883333,2018-04-21
Nymphalis californica,-121.3635101318,45.7147293091,2018-04-21
Nymphalis californica,-119.7830581665,39.4063873291,2018-04-22
Nymphalis californica,-118.36149,34.29395,2018-04-09
Nymphalis californica,-121.3619273902,45.7129314077,2018-04-21
Nymphalis californica,-121.3623944299,45.7131190785,2018-04-21
Nymphalis californica,-118.145616,34.267513,2018-04-09
Nymphalis californica,-118.153389,34.263154,2018-04-09
Nymphalis californica,-122.2935390472,37.3400695304,2018-02-04
Nymphalis californica,-118.0114424119,34.2651598508,2018-04-09
Nymphalis californica,-119.964882,37.604504,2018-04-10
Nymphalis californica,-123.5155492836,39.0581185883,2018-04-14
Nymphalis californica,-120.4661333333,47.47378,2018-04-14
Nymphalis californica,-121.859676,37.1738345,2018-04-13
Nymphalis californica,-122.3369841051,37.2025621112,2018-02-04
Nymphalis californica,-118.1401062012,34.219244638,2018-03-30
Nymphalis californica,-122.74301044,38.70056684,2018-04-12
Nymphalis californica,-122.1507028333,37.2791466667,2018-04-09
Nymphalis californica,-121.2805680383,45.7056344853,2018-04-09
Nymphalis californica,-119.8574966667,39.3611416667,2018-04-10
Nymphalis californica,-121.9502162933,37.9098044917,2018-03-31
Nymphalis californica,-121.1849496,36.5024325,2018-04-09
Nymphalis californica,-118.1522528333,34.262055,2018-04-09
Nymphalis californica,-116.2385333333,33.6103555556,2018-04-09
Nymphalis californica,-122.7620458603,38.7314726722,2018-04-07
Nymphalis californica,-122.8352813721,38.006942749,2018-04-08
Nymphalis californica,-116.9111365,33.3492007,2018-04-05
Nymphalis californica,-122.7605138889,38.7322472222,2018-04-07
Nymphalis californica,-121.7217671871,37.0908388782,2018-04-05
Nymphalis californica,-118.1075522304,34.2077518237,2018-03-27
Nymphalis californica,-118.1829,34.265095,2018-04-06
Nymphalis californica,-121.2024052197,36.5007774178,2018-04-05
Nymphalis californica,-117.1667096672,34.23912948,2018-04-06
Nymphalis californica,-111.3588966667,40.0781805,2018-04-01
Nymphalis californica,-122.1459960938,37.8030025852,2018-04-04
Nymphalis californica,-122.5133514404,38.3593394616,2018-04-02
Nymphalis californica,-122.1614151001,37.8099098206,2018-04-01
Nymphalis californica,-122.8744846702,38.107667169,2018-04-01
Nymphalis californica,-121.7746411,37.1477776,2018-03-30
Nymphalis californica,-119.3772194535,37.0342393185,2018-04-01
Nymphalis californica,-119.3773216667,37.0342166667,2018-04-01
Nymphalis californica,-121.1914148926,36.4715938502,2018-04-01
Nymphalis californica,-122.4078135,37.6806592,2018-04-02
Nymphalis californica,-116.587927,33.040252,2018-03-12
Nymphalis californica,-123.602309415,38.8502503492,2018-03-31
Nymphalis californica,-122.3396866667,37.18621,2018-03-29
Nymphalis californica,-123.014036,38.312906,2018-03-30
Nymphalis californica,-122.95549483,38.41288485,2018-04-01
Nymphalis californica,-122.7158366667,45.4717166667,2018-04-01
Nymphalis californica,-121.9054033333,37.0014388883,2018-04-01
Nymphalis californica,-122.0986175537,38.5046659873,2018-03-31
Nymphalis californica,-121.941915,37.8952966667,2018-03-31
Nymphalis californica,-121.4956883333,36.2248216667,2018-03-31
Nymphalis californica,-122.3860175972,37.5813898558,2018-03-31
Nymphalis californica,-121.957169,37.193711,2018-03-31
Nymphalis californica,-119.9818555556,34.7362777778,2018-03-30
Nymphalis californica,-123.7454264941,39.2958821824,2018-03-29
Nymphalis californica,-119.9705722222,34.7298777778,2018-03-31
Nymphalis californica,-123.7661736851,39.2156000538,2018-03-27
Nymphalis californica,-122.1826083333,37.8148216667,2018-03-30
Nymphalis californica,-122.1423858405,37.7923714975,2018-03-30
Nymphalis californica,-122.1355978401,37.7881123172,2018-03-30
Nymphalis californica,-121.190829277,36.4840895064,2018-03-28
Nymphalis californica,-123.8781586633,41.9871299198,2018-03-30
Nymphalis californica,-121.2787218806,45.7057540623,2018-03-29
Nymphalis californica,-121.8985666,37.1605016,2018-03-30
Nymphalis californica,-122.482475,37.7592666667,2018-03-30
Nymphalis californica,-118.1916217801,34.2629736733,2018-03-29
Nymphalis californica,-121.3626492617,45.713341143,2018-03-28
Nymphalis californica,-122.5526666667,37.9749966667,2018-03-29
Nymphalis californica,-121.952855587,37.8718722996,2018-03-27
Nymphalis californica,-122.4075070548,37.679575824,2018-03-29
Nymphalis californica,-122.230972379,38.5504049838,2018-03-29
Nymphalis californica,-121.185722,36.483889,2018-03-28
Nymphalis californica,-119.964882,37.604504,2018-03-29
Nymphalis californica,-123.0505905151,38.8855323792,2018-03-29
Nymphalis californica,-122.46422,37.62352,2018-03-29
Nymphalis californica,-123.3670666667,38.7178611111,2018-03-29
Nymphalis californica,-122.3516933333,37.180585,2018-03-29
Nymphalis californica,-122.6903083333,45.599695,2018-03-29
Nymphalis californica,-121.876198225,37.6047599371,2018-03-29
Nymphalis californica,-122.6195518756,38.0094534266,2018-03-29
Nymphalis californica,-123.0530497,38.8876688,2018-03-28
Nymphalis californica,-116.633605957,33.2662140079,2018-03-28
Nymphalis californica,-121.1913583333,38.6672833333,2018-03-28
Nymphalis californica,-122.2231183333,37.886435,2018-03-28
Nymphalis californica,-122.2780208598,37.1061598981,2018-03-28
Nymphalis californica,-123.334519427,44.6165542251,2018-03-28
Nymphalis californica,-122.8158752591,38.3754964923,2018-03-28
Nymphalis californica,-119.964882,37.604504,2018-03-28
Nymphalis californica,-121.3926597449,43.994544888,2018-03-28
Nymphalis californica,-122.9945037,38.4781703,2018-03-28
Nymphalis californica,-122.0767660564,37.1698145098,2018-03-28
Nymphalis californica,-122.5282583333,37.9219666667,2018-03-28
Nymphalis californica,-122.5979083333,37.949455,2018-03-28
Nymphalis californica,-119.8463666667,39.51865,2018-03-28
Nymphalis californica,-122.4669647217,37.7888145447,2018-03-28
Nymphalis californica,-122.475392567,37.7907727615,2018-03-28
Nymphalis californica,-122.2288549,37.8858832,2018-03-27
Nymphalis californica,-122.6195366667,37.98143,2018-03-27
Nymphalis californica,-122.8021333333,38.0376861667,2018-03-27
Nymphalis californica,-120.9031366667,39.0401638333,2018-03-27
Nymphalis californica,-122.3999534517,37.4464442307,2018-03-27
Nymphalis californica,-121.6968400619,37.3451497533,2018-03-26
Nymphalis californica,-121.936280824,37.86796011,2018-03-26
Nymphalis californica,-122.079452416,37.0644483017,2018-03-21
Nymphalis californica,-110.376226902,31.4538485802,2018-03-21
Nymphalis californica,-121.0237169266,38.8834416369,2018-03-19
Nymphalis californica,-121.4005575927,45.7044174335,2018-03-20
Nymphalis californica,-119.967944794,37.6049277791,2018-03-19
Nymphalis californica,-120.9347916667,39.3374472222,2018-03-19
Nymphalis californica,-123.7575217434,39.1919977561,2018-03-19
Nymphalis californica,-122.3617618,38.0039469,2018-03-19
Nymphalis californica,-121.3611908752,45.7122129373,2018-03-15
Nymphalis californica,-122.8381562233,38.0105176618,2018-03-11
Nymphalis californica,-120.8176673948,36.5444260243,2018-03-11
Nymphalis californica,-119.4100570679,39.0758431186,2018-03-12
Nymphalis californica,-117.5317473337,45.580531609,2018-03-12
Nymphalis californica,-121.7778199911,37.1504437451,2018-03-12
Nymphalis californica,-121.7746411,37.1477776,2018-03-11
Nymphalis californica,-122.1932216667,37.8125916667,2018-03-11
Nymphalis californica,-123.7561141576,39.2654909389,2018-03-11
Nymphalis californica,-116.32995923,43.64317989,2018-03-11
Nymphalis californica,-121.835675,37.190531,2018-03-09
Nymphalis californica,-122.8512760344,38.0744530832,2018-03-07
Nymphalis californica,-122.3068642616,37.118271442,2018-03-07
Nymphalis californica,-123.7816178799,39.3042747043,2018-02-03
Nymphalis californica,-120.8383011818,39.0128379221,2018-03-06
Nymphalis californica,-122.2155189514,37.8083429645,2018-02-10
Nymphalis californica,-121.777323309,37.1503259779,2018-03-05
Nymphalis californica,-122.7479041036,38.0454423884,2018-02-07
Nymphalis californica,-121.9224923379,37.914928242,2018-02-27
Nymphalis californica,-122.802818,42.472626,2018-03-01
Nymphalis californica,-122.9808655009,38.4458076216,2018-02-25
Nymphalis californica,-121.4866303016,40.5269854256,2017-08-02
Nymphalis californica,-122.61108,37.92011,2018-02-25
Nymphalis californica,-121.614446,46.919463,2007-07-07
Nymphalis californica,-122.62118486,38.3363782808,2018-02-18
Nymphalis californica,-122.0006566667,37.2187783333,2018-02-02
Nymphalis californica,-122.0195333333,37.219875,2018-02-02
Nymphalis californica,-122.0094266667,37.217235,2018-02-02
Nymphalis californica,-122.0370991,37.2060504,2018-02-18
Nymphalis californica,-121.9299928669,37.863350111,2018-02-16
Nymphalis californica,-122.063859,37.284496,2018-02-09
Nymphalis californica,-121.4084529877,37.4087213201,2018-02-17
Nymphalis californica,-121.4288806915,37.410732521,2018-02-17
Nymphalis californica,-122.2950243848,37.4780310478,2018-02-17
Nymphalis californica,-122.293115033,37.477451713,2018-02-17
Nymphalis californica,-119.9189056456,37.8209654922,2018-02-17
Nymphalis californica,-121.934767,37.196809,2018-02-16
Nymphalis californica,-121.93492,37.880295,2018-02-17
Nymphalis californica,-119.8216013822,37.402909144,2018-02-17
Nymphalis californica,-122.6163416667,37.9230633333,2018-02-16
Nymphalis californica,-123.0728816986,39.0627821529,2018-02-16
Nymphalis californica,-122.6246816667,37.94677,2018-02-15
Nymphalis californica,-121.9161054678,37.8814682831,2018-02-08
Nymphalis californica,-122.2185222771,37.8999446694,2018-02-06
Nymphalis californica,-122.3397052288,37.1862537949,2018-02-11
Nymphalis californica,-122.3396233333,37.18624,2018-02-11
Nymphalis californica,-121.7085377801,37.1385132149,2018-02-09
Nymphalis californica,-121.9504166667,37.9087983333,2018-02-10
Nymphalis californica,-123.1854057312,38.5446747418,2018-02-04
Nymphalis californica,-122.4077914,37.7941378,2018-02-10
Nymphalis californica,-122.2164472222,37.871,2018-02-10
Nymphalis californica,-121.7940688133,37.3987838316,2018-02-09
Nymphalis californica,-122.3864709821,37.5592598704,2018-02-10
Nymphalis californica,-121.924348,37.868627,2018-02-07
Nymphalis californica,-121.9593975482,37.206597929,2018-02-07
Nymphalis californica,-122.141514,37.29605,2018-02-09
Nymphalis californica,-121.9238233566,37.8708729286,2018-02-07
Nymphalis californica,-121.9339084625,37.8514078997,2018-02-07
Nymphalis californica,-121.7908072472,37.4029089869,2018-02-07
Nymphalis californica,-120.7245722222,39.3562388889,2018-02-08
Nymphalis californica,-122.127408,37.936172,2018-02-01
Nymphalis californica,-121.0226762295,38.8852873143,2018-02-06
Nymphalis californica,-122.1365914309,37.7897314495,2018-02-06
Nymphalis californica,-122.400683,37.446376,2018-02-04
Nymphalis californica,-121.9745673524,37.8187090205,2018-02-05
Nymphalis californica,-121.975965,37.883323,2018-02-06
Nymphalis californica,-123.0834174156,39.0924490441,2018-02-05
Nymphalis californica,-123.0829882622,39.0923990822,2018-02-05
Nymphalis californica,-122.3395657539,37.1861976669,2018-02-05
Nymphalis californica,-122.5141882896,38.000322363,2018-02-05
Nymphalis californica,-122.1660901,37.8138747,2018-02-04
Nymphalis californica,-123.4826056658,38.7311271374,2018-02-04
Nymphalis californica,-122.3505592329,37.1820654553,2018-02-05
Nymphalis californica,-123.2271409035,38.9076015131,2018-02-04
Nymphalis californica,-123.5712190196,39.7904560702,2018-02-03
Nymphalis californica,-122.1481097,37.3173167,2018-02-04
Nymphalis californica,-121.7746411,37.1477776,2018-02-04
Nymphalis californica,-122.2753533333,37.91745,2018-02-04
Nymphalis californica,-122.1165861667,37.7350416667,2018-02-02
Nymphalis californica,-122.0190525055,42.9194749744,2008-08-14
Nymphalis californica,-123.7619500411,39.268138784,2018-02-03
Nymphalis californica,-122.0657278333,37.00225,2018-02-02
Nymphalis californica,-122.1797283333,37.83149,2018-02-02
Nymphalis californica,-122.51088,37.8274533333,2018-02-02
Nymphalis californica,-122.7483283333,38.0441445,2018-02-02
Nymphalis californica,-122.535238,38.124936,2018-02-01
Nymphalis californica,-122.043275,37.20957,2018-01-30
Nymphalis californica,-123.3465957642,48.4929900152,2016-03-28
Nymphalis californica,-122.5724556107,37.8928192783,2018-01-31
Nymphalis californica,-121.7764949799,37.150358462,2018-01-31
Nymphalis californica,-122.2314744,37.3625448,2018-01-30
Nymphalis californica,-121.9341966667,37.20172,2018-01-15
Nymphalis californica,-121.205291748,39.2980409053,2018-01-28
Nymphalis californica,-121.729225,37.3800466667,2018-01-28
Nymphalis californica,-112.3555366667,36.38118,2017-10-07
Nymphalis californica,-110.8086204529,43.6544595339,2017-07-21
Nymphalis californica,-119.9273834229,39.1942100525,2017-07-22
Nymphalis californica,-111.6446239775,40.6566984086,2017-07-23
Nymphalis californica,-120.045813024,38.9184720914,2017-07-16
Nymphalis californica,-112.4054949336,42.9366958398,2018-01-10
Nymphalis californica,-119.910954237,39.0557008998,2005-06-30
Nymphalis californica,-122.35598,37.4451216667,2018-01-01
Nymphalis californica,-122.9700994492,38.4471596385,2017-12-10
Nymphalis californica,-121.7674102783,42.2344207764,2018-01-01
Nymphalis californica,-122.1428916667,37.2942866667,2017-12-27
Nymphalis californica,-122.1428716667,37.29436,2017-12-27
Nymphalis californica,-119.954555,34.557705,2017-04-08
Nymphalis californica,-121.408572,36.082658,2017-05-06
Nymphalis californica,-114.9767303467,43.9070451306,2017-07-29
Nymphalis californica,-121.2006998062,36.4705365292,2017-11-22
Nymphalis californica,-118.3637541533,35.9147649325,2017-07-04
Nymphalis californica,-121.1998216667,43.719775,2017-08-26
Nymphalis californica,-122.245447815,37.1083374526,2017-12-09
Nymphalis californica,-122.2428602345,37.1937014698,2017-12-09
Nymphalis californica,-121.36303169,45.71119049,2005-03-13
Nymphalis californica,-121.1889410019,36.4719514638,2017-03-01
Nymphalis californica,-119.9126386642,39.1065105557,2016-09-22
Nymphalis californica,-117.6204833333,34.255495,2017-11-24
Nymphalis californica,-123.9332780655,40.1319257295,2017-11-23
Nymphalis californica,-121.9301319122,37.8484936323,2017-11-22
Nymphalis californica,-122.5997614861,38.3362283787,2017-11-18
Nymphalis californica,-121.5010592,40.4581519,2017-10-09
Nymphalis californica,-121.235613,38.726574,2017-11-05
Nymphalis californica,-120.448050499,38.7704608633,2017-10-28
Nymphalis californica,-123.22716102,38.9076036003,2017-10-14
Nymphalis californica,-124.0905976295,40.8582895464,2017-10-04
Nymphalis californica,-116.292899698,34.0186384943,2017-09-17
Nymphalis californica,-120.8306275399,46.3439094999,2017-10-23
Nymphalis californica,-123.9742019838,45.9193107748,2017-10-24
Nymphalis californica,-122.0425066667,36.9525533333,2017-10-24
Nymphalis californica,-121.3425662883,43.8823968102,2017-10-22
Nymphalis californica,-117.2301101685,45.3549308777,2017-09-25
Nymphalis californica,-122.4586716667,37.7964783333,2017-10-23
Nymphalis californica,-122.7327883333,45.48133,2017-10-22
Nymphalis californica,-121.6513001919,41.0120781225,2017-10-17
Nymphalis californica,-122.3846054077,41.2209219064,2017-10-15
Nymphalis californica,-122.15381816,37.78404686,2017-10-05
Nymphalis californica,-121.03124,36.66689,2017-10-13
Nymphalis californica,-119.0723805,37.7933666667,2017-09-29
Nymphalis californica,-121.7901466667,44.0493666667,2017-07-26
Nymphalis californica,-122.7419789153,43.3621709027,2017-10-16
Nymphalis californica,-123.49588,42.4499383333,2017-10-15
Nymphalis californica,-121.9393466667,45.27375,2017-09-26
Nymphalis californica,-119.931915283,39.229988098,2017-10-06
Nymphalis californica,-119.9303363112,39.2342610519,2017-10-13
Nymphalis californica,-120.2241024957,39.2312441843,2017-10-08
Nymphalis californica,-118.508,34.9409716667,2017-10-06
Nymphalis californica,-119.4516849518,39.0527655513,2017-10-09
Nymphalis californica,-120.1814583333,39.3762133333,2017-10-06
Nymphalis californica,-118.2478716667,34.107075,2017-10-02
Nymphalis californica,-118.2478466667,34.1069971667,2017-10-02
Nymphalis californica,-122.6884675026,38.5702132141,2017-10-08
Nymphalis californica,-118.5976716667,36.1407611667,2017-10-08
Nymphalis californica,-119.8223235766,37.4079437182,2017-10-07
Nymphalis californica,-122.5450666055,45.4754098174,2017-09-28
Nymphalis californica,-119.9401333333,39.2438083333,2017-10-06
Nymphalis californica,-120.2414383333,39.4315133333,2017-10-06
Nymphalis californica,-122.0575028333,37.0243945,2017-10-06
Nymphalis californica,-123.504205048,42.9456756455,2017-10-04
Nymphalis californica,-123.4093555556,42.0997555556,2017-09-27
Nymphalis californica,-122.0889287947,42.9789132814,2017-08-26
Nymphalis californica,-122.6544566667,38.4597966667,2017-10-03
Nymphalis californica,-121.1974333333,36.5233883333,2017-10-03
Nymphalis californica,-122.4521111111,38.2065694444,2017-09-29
Nymphalis californica,-122.1871416667,37.7818116667,2017-09-28
Nymphalis californica,-115.3868293762,40.6469128255,2017-08-24
Nymphalis californica,-118.2478033333,34.107025,2017-10-02
Nymphalis californica,-122.4660350942,37.7908908094,2017-10-02
Nymphalis californica,-118.7268972222,36.6080777778,2017-09-30
Nymphalis californica,-118.7340611111,36.6088361111,2017-09-30
Nymphalis californica,-118.7320333333,36.6087416667,2017-09-30
Nymphalis californica,-120.8185172081,36.3576123586,2017-09-30
Nymphalis californica,-118.7268216667,36.6081733333,2017-09-30
Nymphalis californica,-118.733955,36.6088616667,2017-09-30
Nymphalis californica,-122.5781750679,38.4798818064,2017-10-01
Nymphalis californica,-122.3859459397,37.5814203248,2017-10-01
Nymphalis californica,-122.5513315201,38.0390670957,2017-09-27
Nymphalis californica,-122.0642226118,37.0770741267,2017-09-27
Nymphalis californica,-121.611583381,39.8720704898,2017-09-28
Nymphalis californica,-122.4349451065,37.6936010372,2017-09-30
Nymphalis californica,-120.1385820844,38.8074661978,2017-09-30
Nymphalis californica,-123.243973106,38.5125563022,2017-09-26
Nymphalis californica,-123.466581702,43.2648991188,2017-09-27
Nymphalis californica,-122.0435786247,37.9215429142,2017-09-29
Nymphalis californica,-121.771967075,37.1565791587,2017-09-29
Nymphalis californica,-122.4994171,37.8254839,2017-09-26
Nymphalis californica,-123.3125884553,44.5653644996,2017-09-28
Nymphalis californica,-123.9388160707,46.1016312822,2017-09-28
Nymphalis californica,-122.53263,37.92862,2017-09-27
Nymphalis californica,-122.459695,37.7997883333,2017-09-27
Nymphalis californica,-122.4905208887,38.0082535945,2017-09-26
Nymphalis californica,-123.7518024495,45.703242201,2017-09-27
Nymphalis californica,-123.9767533333,44.2983633333,2017-09-27
Nymphalis californica,-122.4711173773,37.7873706797,2017-09-27
Nymphalis californica,-122.4342532222,37.8674468624,2017-09-27
Nymphalis californica,-122.4816277778,38.0068361111,2017-09-26
Nymphalis californica,-124.2375633333,41.8028416667,2017-09-26
Nymphalis californica,-123.7673580186,39.1987632508,2017-09-26
Nymphalis californica,-123.0165754,38.4684565,2017-09-26
Nymphalis californica,-122.0567543,36.9529053,2017-09-26
Nymphalis californica,-122.846959233,38.4045921753,2017-09-25
Nymphalis californica,-122.5756222222,37.8596166667,2017-09-25
Nymphalis californica,-123.5272004208,38.7577553323,2017-09-25
Nymphalis californica,-122.32097,44.9762083333,2017-09-24
Nymphalis californica,-120.1091480255,38.9538023079,2013-10-06
Nymphalis californica,-121.8436889344,43.497567396,2017-09-15
Nymphalis californica,-122.8680391921,45.696686986,2017-09-16
Nymphalis californica,-121.8077916667,43.9784383333,2017-09-15
Nymphalis californica,-121.87137,44.4080716667,2017-09-10
Nymphalis californica,-119.9263286591,39.3388115786,2017-09-09
Nymphalis californica,-121.562181,40.529519,2013-07-21
Nymphalis californica,-121.4818269947,48.0623993185,2017-09-02
Nymphalis californica,-118.6822128296,44.3089865571,2017-08-21
Nymphalis californica,-124.0855443478,41.7927607425,2017-08-13
Nymphalis californica,-120.295658,41.832096,2017-07-21
Nymphalis californica,-121.7387068,45.2707859,2017-08-30
Nymphalis californica,-121.7110071,45.3311307,2017-08-30
Nymphalis californica,-121.7000386791,37.0677830537,2017-05-09
Nymphalis californica,-118.9349355476,34.1064229322,2017-04-20
Nymphalis californica,-121.6869583333,44.0221278333,2017-08-06
Nymphalis californica,-121.6943626,45.2192452,2017-08-25
Nymphalis californica,-123.971805297,45.0557641465,2017-08-26
