name,longitude,latitude,date
"Vanessa annabella (W.D.Field, 1971)",-122.85143,38.07314,1999-10-20
"Vanessa annabella (W.D.Field, 1971)",-113.866,45.383,1999-10-16
"Vanessa annabella (W.D.Field, 1971)",-117.3,49.9667,1999-01-01
"Vanessa annabella (W.D.Field, 1971)",-122.86569,38.05553,1998-03-04
"Vanessa annabella (W.D.Field, 1971)",-122.85143,38.07314,1998-08-11
"Vanessa annabella (W.D.Field, 1971)",-122.86459,38.05581,1998-08-11
"Vanessa annabella (W.D.Field, 1971)",-122.80037,38.01097,1998-10-21
"Vanessa annabella (W.D.Field, 1971)",-122.86805,38.05267,1998-10-03
"Vanessa annabella (W.D.Field, 1971)",-122.85045,38.05923,1998-10-04
"Vanessa annabella (W.D.Field, 1971)",-122.85781,38.05616,1998-10-22
"Vanessa annabella (W.D.Field, 1971)",-122.86004,38.06599,1998-10-17
"Vanessa annabella (W.D.Field, 1971)",-122.86004,38.06599,1998-10-04
"Vanessa annabella (W.D.Field, 1971)",-122.86568,38.05553,1997-03-25
"Vanessa annabella (W.D.Field, 1971)",-122.85213,38.05905,1997-07-24
"Vanessa annabella (W.D.Field, 1971)",-122.85213,38.05905,1997-08-17
"Vanessa annabella (W.D.Field, 1971)",-122.86194,38.06289,1997-09-19
"Vanessa annabella (W.D.Field, 1971)",-122.85188,38.07535,1997-10-04
"Vanessa annabella (W.D.Field, 1971)",-122.85781,38.05616,1997-10-15
"Vanessa annabella (W.D.Field, 1971)",-122.85782,38.05618,1996-04-26
"Vanessa annabella (W.D.Field, 1971)",-102.093333,19.325,1996-04-24
"Vanessa annabella (W.D.Field, 1971)",-122.84776,38.05878,1996-06-04
"Vanessa annabella (W.D.Field, 1971)",-102.292778,19.280278,1996-08-17
"Vanessa annabella (W.D.Field, 1971)",-122.84315,38.05909,1996-10-08
"Vanessa annabella (W.D.Field, 1971)",-122.86805,38.05267,1996-10-16
"Vanessa annabella (W.D.Field, 1971)",-122.86004,38.06598,1996-10-23
"Vanessa annabella (W.D.Field, 1971)",-122.85797,38.06857,1996-10-23
"Vanessa annabella (W.D.Field, 1971)",-102.004167,19.433056,1995-01-07
"Vanessa annabella (W.D.Field, 1971)",-106.778337,32.312316,1995-03-25
"Vanessa annabella (W.D.Field, 1971)",-102.236389,19.379167,1995-03-03
"Vanessa annabella (W.D.Field, 1971)",-102.236389,19.379167,1995-04-16
"Vanessa annabella (W.D.Field, 1971)",-102.236389,19.379167,1995-04-11
"Vanessa annabella (W.D.Field, 1971)",-103.491667,19.548889,1995-04-08
"Vanessa annabella (W.D.Field, 1971)",-111.600176,40.61961,1995-09-27
"Vanessa annabella (W.D.Field, 1971)",-120.265,38.481111,1994-06-19
"Vanessa annabella (W.D.Field, 1971)",-122.87055,38.11103,1994-07-14
"Vanessa annabella (W.D.Field, 1971)",-122.88382,38.11612,1994-07-16
"Vanessa annabella (W.D.Field, 1971)",-102.292778,19.280278,1994-10-26
"Vanessa annabella (W.D.Field, 1971)",-102.292778,19.280278,1994-10-27
"Vanessa annabella (W.D.Field, 1971)",-102.300833,19.399722,1994-11-19
"Vanessa annabella (W.D.Field, 1971)",-102.004167,19.433056,1994-12-01
"Vanessa annabella (W.D.Field, 1971)",-112.095715,41.545435,1993-08-06
"Vanessa annabella (W.D.Field, 1971)",-112.095715,41.545435,1993-08-05
"Vanessa annabella (W.D.Field, 1971)",-112.095715,41.545435,1993-08-07
"Vanessa annabella (W.D.Field, 1971)",-112.095715,41.545435,1993-08-04
"Vanessa annabella (W.D.Field, 1971)",-111.757757,40.707239,1993-09-11
"Vanessa annabella (W.D.Field, 1971)",-111.757757,40.707239,1993-09-08
"Vanessa annabella (W.D.Field, 1971)",-102.004167,19.433056,1992-05-02
"Vanessa annabella (W.D.Field, 1971)",-118.693,35.554,1992-07-06
"Vanessa annabella (W.D.Field, 1971)",-117.731389,36.251389,1992-09-02
"Vanessa annabella (W.D.Field, 1971)",-102.063056,19.351111,1991-01-26
"Vanessa annabella (W.D.Field, 1971)",-102.035278,19.635556,1991-03-10
"Vanessa annabella (W.D.Field, 1971)",-102.065556,19.377778,1990-10-07
"Vanessa annabella (W.D.Field, 1971)",-100.223056,24.886667,1989-03-13
"Vanessa annabella (W.D.Field, 1971)",-120.25,38.5,1989-06-18
"Vanessa annabella (W.D.Field, 1971)",-120.25,38.5,1989-06-22
"Vanessa annabella (W.D.Field, 1971)",-115.8245,49.689,1988-05-31
"Vanessa annabella (W.D.Field, 1971)",-105.143639,36.38728,1988-07-06
"Vanessa annabella (W.D.Field, 1971)",-119.4687,50.5402,1988-07-24
"Vanessa annabella (W.D.Field, 1971)",-122.7996,38.02395,1988-08-08
"Vanessa annabella (W.D.Field, 1971)",-100.223056,24.886667,1987-03-13
"Vanessa annabella (W.D.Field, 1971)",-123.133333,49.316667,1987-07-31
"Vanessa annabella (W.D.Field, 1971)",-122.7996,38.02395,1986-08-25
"Vanessa annabella (W.D.Field, 1971)",-106.42,21.448056,1986-11-24
"Vanessa annabella (W.D.Field, 1971)",-100.266111,17.048056,1986-12-05
"Vanessa annabella (W.D.Field, 1971)",-113.0052,49.0218,1986-01-01
"Vanessa annabella (W.D.Field, 1971)",-114.0112,49.2546,1986-01-01
"Vanessa annabella (W.D.Field, 1971)",-112.7612,49.08,1986-01-01
"Vanessa annabella (W.D.Field, 1971)",-111.5725,30.677222,1985-05-13
"Vanessa annabella (W.D.Field, 1971)",-115.751,42.937,1985-05-20
"Vanessa annabella (W.D.Field, 1971)",-116.437225,32.869783,1985-06-05
"Vanessa annabella (W.D.Field, 1971)",-116.96253,32.79477,1985-06-04
"Vanessa annabella (W.D.Field, 1971)",-111.870903,40.756901,1984-08-29
"Vanessa annabella (W.D.Field, 1971)",-121.755447,38.542865,1984-10-27
"Vanessa annabella (W.D.Field, 1971)",-106.528056,31.632222,1983-02-13
"Vanessa annabella (W.D.Field, 1971)",-118.450539,33.345769,1983-03-19
"Vanessa annabella (W.D.Field, 1971)",-115.234167,28.319167,1983-03-31
"Vanessa annabella (W.D.Field, 1971)",-100.193333,17.466944,1983-03-30
"Vanessa annabella (W.D.Field, 1971)",-115.234167,28.319167,1983-03-30
"Vanessa annabella (W.D.Field, 1971)",-106.65056,35.08444,1983-04-28
"Vanessa annabella (W.D.Field, 1971)",-115.234167,28.319167,1983-04-04
"Vanessa annabella (W.D.Field, 1971)",-100.186944,17.443611,1983-04-01
"Vanessa annabella (W.D.Field, 1971)",-115.234167,28.319167,1983-04-01
"Vanessa annabella (W.D.Field, 1971)",-115.234167,28.319167,1983-04-02
"Vanessa annabella (W.D.Field, 1971)",-100.415833,17.191944,1983-04-01
"Vanessa annabella (W.D.Field, 1971)",-101.759167,20.153056,1983-05-27
"Vanessa annabella (W.D.Field, 1971)",-119.7,49.883333,1983-06-30
"Vanessa annabella (W.D.Field, 1971)",-115.219444,28.145833,1983-07-01
"Vanessa annabella (W.D.Field, 1971)",-119.066667,50.366667,1983-08-15
"Vanessa annabella (W.D.Field, 1971)",-119.85,49.35,1983-08-05
"Vanessa annabella (W.D.Field, 1971)",-101.759167,20.153056,1983-09-16
"Vanessa annabella (W.D.Field, 1971)",-103.937778,23.592778,1983-10-13
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1982-05-11
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1982-06-03
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1982-07-03
"Vanessa annabella (W.D.Field, 1971)",-106.185024,35.251986,1982-09-06
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1981-03-27
"Vanessa annabella (W.D.Field, 1971)",-113.874444,27.882222,1981-03-23
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1981-03-19
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1981-03-21
"Vanessa annabella (W.D.Field, 1971)",-100.869444,22.2275,1981-04-17
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1981-04-02
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1981-04-03
"Vanessa annabella (W.D.Field, 1971)",-100.138056,20.179167,1981-04-18
"Vanessa annabella (W.D.Field, 1971)",-100.138056,20.179167,1981-05-17
"Vanessa annabella (W.D.Field, 1971)",-115.856111,32.144444,1981-05-09
"Vanessa annabella (W.D.Field, 1971)",-115.84,32.476389,1981-06-20
"Vanessa annabella (W.D.Field, 1971)",-116.303,45.105,1981-06-11
"Vanessa annabella (W.D.Field, 1971)",-112.57639,39.35222,1981-06-22
"Vanessa annabella (W.D.Field, 1971)",-121.277846,38.129295,1981-07-24
"Vanessa annabella (W.D.Field, 1971)",-121.277846,38.129295,1981-07-23
"Vanessa annabella (W.D.Field, 1971)",-121.277846,38.129295,1981-07-25
"Vanessa annabella (W.D.Field, 1971)",-100.138056,20.179167,1981-07-30
"Vanessa annabella (W.D.Field, 1971)",-119.636839,38.327691,1981-07-05
"Vanessa annabella (W.D.Field, 1971)",-100.138056,20.179167,1981-08-30
"Vanessa annabella (W.D.Field, 1971)",-116.73,46.164,1980-08-23
"Vanessa annabella (W.D.Field, 1971)",-116.769,46.205,1980-08-17
"Vanessa annabella (W.D.Field, 1971)",-103.568333,20.403333,1980-09-14
"Vanessa annabella (W.D.Field, 1971)",-106.776416,34.662837,1980-09-18
"Vanessa annabella (W.D.Field, 1971)",-103.568333,20.403333,1980-10-25
"Vanessa annabella (W.D.Field, 1971)",-110.275556,24.120833,1980-11-30
"Vanessa annabella (W.D.Field, 1971)",-110.275556,24.120833,1980-11-29
"Vanessa annabella (W.D.Field, 1971)",-111.940005,33.425914,1979-03-15
"Vanessa annabella (W.D.Field, 1971)",-111.940005,33.425914,1979-03-14
"Vanessa annabella (W.D.Field, 1971)",-116.4625,31.853889,1979-03-06
"Vanessa annabella (W.D.Field, 1971)",-116.783056,32.516667,1979-05-11
"Vanessa annabella (W.D.Field, 1971)",-116.872778,32.204167,1979-05-31
"Vanessa annabella (W.D.Field, 1971)",-113.863889,28.079722,1979-05-13
"Vanessa annabella (W.D.Field, 1971)",-100.977222,22.152778,1979-05-16
"Vanessa annabella (W.D.Field, 1971)",-115.431944,30.863889,1979-06-21
"Vanessa annabella (W.D.Field, 1971)",-115.562778,30.920278,1979-06-20
"Vanessa annabella (W.D.Field, 1971)",-112.095,42.112,1979-07-21
"Vanessa annabella (W.D.Field, 1971)",-116.518,45.345,1979-07-30
"Vanessa annabella (W.D.Field, 1971)",-106.778337,32.312316,1979-08-30
"Vanessa annabella (W.D.Field, 1971)",-106.753405,32.282429,1979-10-24
"Vanessa annabella (W.D.Field, 1971)",-115.867222,32.045833,1979-10-04
"Vanessa annabella (W.D.Field, 1971)",-114.45,50.2,1979-01-01
"Vanessa annabella (W.D.Field, 1971)",-105.5,32.86,1978-04-16
"Vanessa annabella (W.D.Field, 1971)",-122.436361,37.687433,1978-05-20
"Vanessa annabella (W.D.Field, 1971)",-117.091,46.424,1978-05-07
"Vanessa annabella (W.D.Field, 1971)",-119.830622,34.435623,1978-06-16
"Vanessa annabella (W.D.Field, 1971)",-119.830622,34.435623,1978-06-05
"Vanessa annabella (W.D.Field, 1971)",-117.1667,49.7833,1978-06-17
"Vanessa annabella (W.D.Field, 1971)",-119.8143,34.71082,1978-06-11
"Vanessa annabella (W.D.Field, 1971)",-119.830622,34.435623,1978-06-04
"Vanessa annabella (W.D.Field, 1971)",-119.066667,50.366667,1978-07-23
"Vanessa annabella (W.D.Field, 1971)",-116.00837,40.71377,1978-07-15
"Vanessa annabella (W.D.Field, 1971)",-116.32,46.939,1978-08-18
"Vanessa annabella (W.D.Field, 1971)",-122.2,50.766667,1978-08-09
"Vanessa annabella (W.D.Field, 1971)",-116.642,46.77,1978-08-18
"Vanessa annabella (W.D.Field, 1971)",-106.75633500000001,32.199482,1978-11-18
"Vanessa annabella (W.D.Field, 1971)",-116.7,46.733,1977-04-30
"Vanessa annabella (W.D.Field, 1971)",-122.4597,37.67688,1977-04-09
"Vanessa annabella (W.D.Field, 1971)",-105.37167,32.74444,1976-01-28
"Vanessa annabella (W.D.Field, 1971)",-105.82,32.78833,1976-06-27
"Vanessa annabella (W.D.Field, 1971)",-111.764,42.715,1976-07-16
"Vanessa annabella (W.D.Field, 1971)",-109.714862,34.046905,1976-07-17
"Vanessa annabella (W.D.Field, 1971)",-116.336,46.957,1976-07-18
"Vanessa annabella (W.D.Field, 1971)",-116.336,46.957,1976-07-26
"Vanessa annabella (W.D.Field, 1971)",-123.9333,49.1667,1976-08-10
"Vanessa annabella (W.D.Field, 1971)",-122.171577,37.430439,1975-03-14
"Vanessa annabella (W.D.Field, 1971)",-122.643,48.293,1975-04-24
"Vanessa annabella (W.D.Field, 1971)",-105.82,32.78833,1975-05-11
"Vanessa annabella (W.D.Field, 1971)",-105.83,32.95,1975-05-20
"Vanessa annabella (W.D.Field, 1971)",-122.32025,37.59188,1975-06-25
"Vanessa annabella (W.D.Field, 1971)",-105.715,33.09611,1975-06-01
"Vanessa annabella (W.D.Field, 1971)",-111.888907,40.642534,1975-09-11
"Vanessa annabella (W.D.Field, 1971)",-121.877236,37.665911,1975-09-01
"Vanessa annabella (W.D.Field, 1971)",-105.82,32.78833,1975-09-15
"Vanessa annabella (W.D.Field, 1971)",-105.83,32.95,1974-05-11
"Vanessa annabella (W.D.Field, 1971)",-105.82,32.78833,1974-07-01
"Vanessa annabella (W.D.Field, 1971)",-111.741986,40.698434,1974-09-14
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-05-21
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-05-15
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-05-20
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-05-29
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-05-25
"Vanessa annabella (W.D.Field, 1971)",-115.639,49.6386,1973-05-13
"Vanessa annabella (W.D.Field, 1971)",-105.44385,32.95399,1973-06-28
"Vanessa annabella (W.D.Field, 1971)",-121.5167,51.2557,1973-06-21
"Vanessa annabella (W.D.Field, 1971)",-105.8086,33.37425,1973-06-26
"Vanessa annabella (W.D.Field, 1971)",-117.5167,51.2667,1973-06-15
"Vanessa annabella (W.D.Field, 1971)",-114.0833,51.05,1973-07-28
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1973-07-17
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-08-15
"Vanessa annabella (W.D.Field, 1971)",-123.2003,49.2235,1973-08-08
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-08-08
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-08-18
"Vanessa annabella (W.D.Field, 1971)",-120.783333,49.066667,1973-08-15
"Vanessa annabella (W.D.Field, 1971)",-114.0833,51.05,1973-08-06
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-08-03
"Vanessa annabella (W.D.Field, 1971)",-105.121597,39.348665,1973-08-08
"Vanessa annabella (W.D.Field, 1971)",-123.2003,49.2235,1973-08-18
"Vanessa annabella (W.D.Field, 1971)",-123.2,49.2167,1973-08-08
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-09-09
"Vanessa annabella (W.D.Field, 1971)",-123.1167,49.25,1973-09-03
"Vanessa annabella (W.D.Field, 1971)",-118.119003,34.159206,1972-04-20
"Vanessa annabella (W.D.Field, 1971)",-121.990763022088,37.3698537574681,1971-02-20
"Vanessa annabella (W.D.Field, 1971)",-105.8086,33.37425,1971-06-30
"Vanessa annabella (W.D.Field, 1971)",-111.88438,40.776488,1971-06-10
"Vanessa annabella (W.D.Field, 1971)",-107.710427703472,38.789924503511,1971-07-01
"Vanessa annabella (W.D.Field, 1971)",-121.6833,49.1833,1971-08-16
"Vanessa annabella (W.D.Field, 1971)",-119.75167,34.06389,1971-08-24
"Vanessa annabella (W.D.Field, 1971)",-122.072372,37.942425,1971-09-10
"Vanessa annabella (W.D.Field, 1971)",-111.88438,40.776488,1971-09-30
"Vanessa annabella (W.D.Field, 1971)",-117.971,46.324,1971-09-05
"Vanessa annabella (W.D.Field, 1971)",-110.521531,33.637031,1971-10-02
"Vanessa annabella (W.D.Field, 1971)",-111.88438,40.776488,1971-10-06
"Vanessa annabella (W.D.Field, 1971)",-105.94139,32.97778,1970-04-26
"Vanessa annabella (W.D.Field, 1971)",-105.94139,32.97778,1970-04-05
"Vanessa annabella (W.D.Field, 1971)",-119.764221,34.437101,1970-04-24
"Vanessa annabella (W.D.Field, 1971)",-105.94139,32.97778,1970-04-04
"Vanessa annabella (W.D.Field, 1971)",-121.811,37.395,1970-04-02
"Vanessa annabella (W.D.Field, 1971)",-119.69722,34.42083,1970-05-30
"Vanessa annabella (W.D.Field, 1971)",-105.82,32.78833,1970-06-29
"Vanessa annabella (W.D.Field, 1971)",-105.82,32.78833,1970-06-25
"Vanessa annabella (W.D.Field, 1971)",-116.089005,43.771557,1970-07-26
"Vanessa annabella (W.D.Field, 1971)",-119.49944,33.24944,1969-08-06
"Vanessa annabella (W.D.Field, 1971)",-118.59,48.71,1969-09-23
"Vanessa annabella (W.D.Field, 1971)",-114.5833,50.95,1969-10-04
"Vanessa annabella (W.D.Field, 1971)",-115.751667,30.971667,1969-10-19
"Vanessa annabella (W.D.Field, 1971)",-119.75167,34.06389,1968-07-22
"Vanessa annabella (W.D.Field, 1971)",-119.847305,34.412534,1967-01-01
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1966-02-18
"Vanessa annabella (W.D.Field, 1971)",-122.318154,37.549242,1966-03-05
"Vanessa annabella (W.D.Field, 1971)",-121.30273,38.58907,1966-03-13
"Vanessa annabella (W.D.Field, 1971)",-120.4879,35.187378,1966-04-23
"Vanessa annabella (W.D.Field, 1971)",-120.98716,38.66879,1966-05-28
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1966-07-01
"Vanessa annabella (W.D.Field, 1971)",-121.85145,44.40206,1966-07-26
"Vanessa annabella (W.D.Field, 1971)",-103.283333,20.3,1966-07-07
"Vanessa annabella (W.D.Field, 1971)",-110.13408,46.02078,1966-07-24
"Vanessa annabella (W.D.Field, 1971)",-122.318154,37.549242,1966-07-05
"Vanessa annabella (W.D.Field, 1971)",-106.980409949938,38.949925795574,1966-08-19
"Vanessa annabella (W.D.Field, 1971)",-106.980409949938,38.949925795574,1966-08-18
"Vanessa annabella (W.D.Field, 1971)",-106.980409949938,38.949925795574,1966-08-22
"Vanessa annabella (W.D.Field, 1971)",-106.989765,38.959158,1966-08-16
"Vanessa annabella (W.D.Field, 1971)",-106.989765,38.959158,1966-08-23
"Vanessa annabella (W.D.Field, 1971)",-106.980409949938,38.949925795574,1966-08-20
"Vanessa annabella (W.D.Field, 1971)",-122.488,48.76,1966-08-10
"Vanessa annabella (W.D.Field, 1971)",-103.260203718639,20.2905642473574,1966-12-05
"Vanessa annabella (W.D.Field, 1971)",-112.07333,33.44833,1965-04-27
"Vanessa annabella (W.D.Field, 1971)",-112.140852,33.505219,1965-05-14
"Vanessa annabella (W.D.Field, 1971)",-112.107336,33.610804,1965-05-14
"Vanessa annabella (W.D.Field, 1971)",-117.971,46.324,1965-06-05
"Vanessa annabella (W.D.Field, 1971)",-115.44444,36.29472,1965-07-10
"Vanessa annabella (W.D.Field, 1971)",-115.44444,36.29472,1965-07-04
"Vanessa annabella (W.D.Field, 1971)",-115.44444,36.29472,1965-07-05
"Vanessa annabella (W.D.Field, 1971)",-116.942,43.785,1965-08-20
"Vanessa annabella (W.D.Field, 1971)",-121.64,48.95,1965-08-27
"Vanessa annabella (W.D.Field, 1971)",-119.724968,34.430595,1965-10-17
"Vanessa annabella (W.D.Field, 1971)",-120.432999,34.928978,1965-10-10
"Vanessa annabella (W.D.Field, 1971)",-120.432999,34.928978,1965-10-18
"Vanessa annabella (W.D.Field, 1971)",-119.6217,49.4872,1964-06-05
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1963-07-17
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1963-07-13
"Vanessa annabella (W.D.Field, 1971)",-123.059,45.519,1963-08-16
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1963-12-06
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1963-12-23
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1963-12-12
"Vanessa annabella (W.D.Field, 1971)",-112.593056,28.699722,1962-03-21
"Vanessa annabella (W.D.Field, 1971)",-118.087997,33.913616,1962-04-19
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1962-07-01
"Vanessa annabella (W.D.Field, 1971)",-123.26090326244,44.5597282806496,1962-08-20
"Vanessa annabella (W.D.Field, 1971)",-117.20943,45.3098,1962-09-01
"Vanessa annabella (W.D.Field, 1971)",-116.883,46.633,1962-10-10
"Vanessa annabella (W.D.Field, 1971)",-106.920404601726,38.5399336006389,1961-08-25
"Vanessa annabella (W.D.Field, 1971)",-117.978,45.404,1961-08-29
"Vanessa annabella (W.D.Field, 1971)",-122.8942,38.1605,1960-04-13
"Vanessa annabella (W.D.Field, 1971)",-117.25028,33.37639,1960-06-16
"Vanessa annabella (W.D.Field, 1971)",-119.7871,36.5408,1960-10-27
"Vanessa annabella (W.D.Field, 1971)",-117.25028,33.37639,1959-06-17
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-03-18
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-03-16
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-03-23
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-04-06
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-04-16
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-04-14
"Vanessa annabella (W.D.Field, 1971)",-123.35,48.5,1958-05-25
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1958-06-09
"Vanessa annabella (W.D.Field, 1971)",-124.35,49.35,1958-07-09
"Vanessa annabella (W.D.Field, 1971)",-122.177,48.052,1958-08-31
"Vanessa annabella (W.D.Field, 1971)",-115.593,42.934,1958-08-10
"Vanessa annabella (W.D.Field, 1971)",-122.177,48.052,1958-09-25
"Vanessa annabella (W.D.Field, 1971)",-122.177,48.052,1958-09-22
"Vanessa annabella (W.D.Field, 1971)",-122.177,48.052,1958-09-05
"Vanessa annabella (W.D.Field, 1971)",-122.177,48.052,1958-10-04
"Vanessa annabella (W.D.Field, 1971)",-123.3535,48.4737,1957-08-30
"Vanessa annabella (W.D.Field, 1971)",-120.9969,37.6391,1957-09-25
"Vanessa annabella (W.D.Field, 1971)",-112.07333,33.44833,1957-11-01
"Vanessa annabella (W.D.Field, 1971)",-117.971,46.324,1956-06-21
"Vanessa annabella (W.D.Field, 1971)",-118.5075,34.00194,1956-06-22
"Vanessa annabella (W.D.Field, 1971)",-118.5075,34.00194,1956-06-27
"Vanessa annabella (W.D.Field, 1971)",-106.980409116973,38.8599274078982,1956-08-18
"Vanessa annabella (W.D.Field, 1971)",-121.792743,37.983005,1956-09-07
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1956-11-05
"Vanessa annabella (W.D.Field, 1971)",-120.9969,37.6391,1955-07-11
"Vanessa annabella (W.D.Field, 1971)",-120.9969,37.6391,1955-07-27
"Vanessa annabella (W.D.Field, 1971)",-122.072372,37.942425,1955-08-21
"Vanessa annabella (W.D.Field, 1971)",-123.35,48.5,1955-09-23
"Vanessa annabella (W.D.Field, 1971)",-119.593,34.428,1954-04-03
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1954-04-16
"Vanessa annabella (W.D.Field, 1971)",-106.6506,35.0844,1954-07-27
"Vanessa annabella (W.D.Field, 1971)",-117.761421,33.546831,1954-09-04
"Vanessa annabella (W.D.Field, 1971)",-121.55213,36.38605,1954-09-23
"Vanessa annabella (W.D.Field, 1971)",-117.612099,33.426998,1954-10-30
"Vanessa annabella (W.D.Field, 1971)",-106.6506,35.0844,1953-06-14
"Vanessa annabella (W.D.Field, 1971)",-119.55,49.1833,1953-08-27
"Vanessa annabella (W.D.Field, 1971)",-104.94134,39.759785,1952-05-01
"Vanessa annabella (W.D.Field, 1971)",-120.617,49.1345,1952-06-14
"Vanessa annabella (W.D.Field, 1971)",-118.1,51.0667,1952-07-11
"Vanessa annabella (W.D.Field, 1971)",-119.2667,50.2667,1952-07-29
"Vanessa annabella (W.D.Field, 1971)",-112.8167,49.7,1952-07-26
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1952-08-20
"Vanessa annabella (W.D.Field, 1971)",-118.1667,51.0167,1952-08-05
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1952-08-22
"Vanessa annabella (W.D.Field, 1971)",-123.3535,48.4737,1952-08-30
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.55,1952-08-29
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1952-08-24
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1952-08-17
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1952-08-26
"Vanessa annabella (W.D.Field, 1971)",-118.15,51.0333,1952-08-09
"Vanessa annabella (W.D.Field, 1971)",-123.066667,49.3,1952-08-25
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.55,1952-09-14
"Vanessa annabella (W.D.Field, 1971)",-123.3535,48.4737,1952-09-17
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.55,1952-09-03
"Vanessa annabella (W.D.Field, 1971)",-104.94134,39.759785,1952-09-01
"Vanessa annabella (W.D.Field, 1971)",-123.3535,48.4737,1952-10-10
"Vanessa annabella (W.D.Field, 1971)",-111.940005,33.425914,1951-11-28
"Vanessa annabella (W.D.Field, 1971)",-117.251209,32.846337,1943-08-18
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1943-08-22
"Vanessa annabella (W.D.Field, 1971)",-117.046364,32.753849,1943-08-18
"Vanessa annabella (W.D.Field, 1971)",-118.454933,34.058064,1943-08-16
"Vanessa annabella (W.D.Field, 1971)",-118.25,34,1943-08-18
"Vanessa annabella (W.D.Field, 1971)",-118.390643747488,34.0799645790831,1938-02-16
"Vanessa annabella (W.D.Field, 1971)",-118.390643747488,34.0799645790831,1938-03-29
"Vanessa annabella (W.D.Field, 1971)",-121.55271,36.38089,1938-03-27
"Vanessa annabella (W.D.Field, 1971)",-116.078,52.47,1938-08-25
"Vanessa annabella (W.D.Field, 1971)",-116.078,52.47,1938-08-22
"Vanessa annabella (W.D.Field, 1971)",-118.390643747488,34.0799645790831,1938-08-18
"Vanessa annabella (W.D.Field, 1971)",-103.424167,26.100833,1936-09-11
"Vanessa annabella (W.D.Field, 1971)",-123.1667,49.3667,1936-10-10
"Vanessa annabella (W.D.Field, 1971)",-116.43,31.552778,1935-03-23
"Vanessa annabella (W.D.Field, 1971)",-123.1667,49.3667,1935-06-27
"Vanessa annabella (W.D.Field, 1971)",-119.362694,37.875423,1935-07-30
"Vanessa annabella (W.D.Field, 1971)",-119.780617,48.095978,1935-08-19
"Vanessa annabella (W.D.Field, 1971)",-123.1667,49.3667,1935-10-07
"Vanessa annabella (W.D.Field, 1971)",-123.4177,48.5193,1934-04-21
"Vanessa annabella (W.D.Field, 1971)",-123.6333,48.6167,1934-05-29
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.4333,1934-07-28
"Vanessa annabella (W.D.Field, 1971)",-123.3667,48.4333,1934-07-27
